track,noise_floor_before_db,noise_floor_after_db,delta_noise_floor_db,hf_noise_ratio_before,hf_noise_ratio_after,delta_hf_noise_ratio,hf_band_before_db,hf_band_after_db,delta_hf_band_db,hpss_ratio_before,hpss_ratio_after,delta_hpss_ratio,log_mel_distance,out_path
track_1.wav,-22.988842,-24.90386,-1.9150181,0.0005176033009774983,0.0005888974410481751,7.12941400706768e-05,35.113293,35.104347,-0.008945465,5.322291374206543,4.567349433898926,-0.7549419403076172,0.505338728427887,outputs/m2_wiener/track_1_m2_wiener.wav
track_2.wav,-23.172962,-25.25557,-2.0826073,2.724295313782932e-07,3.2504516411790974e-07,5.261563273961656e-08,-1.9683027,-2.720284,-0.75198126,105.81310272216797,85.36518096923828,-20.447921752929688,0.5996072888374329,outputs/m2_wiener/track_2_m2_wiener.wav
track_3.wav,-34.988308,-37.037815,-2.0495071,0.0015945335617288947,0.0010708039626479149,-0.0005237295990809798,30.752851,28.474297,-2.278555,12.364460945129395,10.887212753295898,-1.477248191833496,0.5412688255310059,outputs/m2_wiener/track_3_m2_wiener.wav
track_4.wav,-27.416676,-30.835453,-3.4187775,0.00016346284246537834,0.00015643217193428427,-7.030670531094074e-06,25.169205,23.901653,-1.2675514,143.9797821044922,137.9082489013672,-6.071533203125,0.5503914952278137,outputs/m2_wiener/track_4_m2_wiener.wav
track_5.wav,-21.579258,-24.326584,-2.747326,3.465670417313049e-08,3.5220864447182976e-08,5.641602740524831e-10,-7.4874344,-9.279648,-1.7922134,92.5996322631836,83.86781311035156,-8.731819152832031,0.5642216205596924,outputs/m2_wiener/track_5_m2_wiener.wav
